No	Image	Label
11010	a05-048-00-01.png	before
11011	a05-048-00-02.png	polling
11012	a05-048-00-03.png	closed
11013	a05-048-00-04.png	at
11014	a05-048-00-05.png	8
11015	a05-048-00-06.png	p.m.
11016	a05-048-00-07.png	it
11017	a05-048-00-08.png	was
11018	a05-048-01-00.png	evident
11019	a05-048-01-01.png	that
11020	a05-048-01-02.png	voters
11021	a05-048-01-03.png	were
11022	a05-048-01-04.png	bored
11023	a05-048-01-05.png	by
11024	a05-048-01-06.png	the
11025	a05-048-02-00.png	Government's
11026	a05-048-02-01.png	frequent
11027	a05-048-02-02.png	appeals
11028	a05-048-02-03.png	to
11029	a05-048-02-04.png	the
11030	a05-048-02-05.png	electorate
11031	a05-048-02-06.png	.
11032	a05-048-03-00.png	The
11033	a05-048-03-01.png	election
11034	a05-048-03-02.png	was
11035	a05-048-03-03.png	the
11036	a05-048-03-04.png	fourth
11037	a05-048-03-05.png	in
11038	a05-048-03-06.png	four
11039	a05-048-03-07.png	years
11040	a05-048-03-08.png	.
11041	a05-048-04-00.png	In
11042	a05-048-04-01.png	most
11043	a05-048-04-02.png	constituencies
11044	a05-048-04-03.png	it
11045	a05-048-04-04.png	may
11046	a05-048-04-05.png	go
11047	a05-048-04-06.png	down
11048	a05-048-04-07.png	as
11049	a05-048-05-00.png	the
11050	a05-048-05-01.png	most
11051	a05-048-05-02.png	apathetic
11052	a05-048-05-03.png	in
11053	a05-048-05-04.png	the
11054	a05-048-05-05.png	country's
11055	a05-048-05-06.png	history
11056	a05-048-05-07.png	.
11057	a05-048-06-00.png	THE
11058	a05-048-06-01.png	Prime
11059	a05-048-06-02.png	Minister
11060	a05-048-06-03.png	disclosed
11061	a05-048-06-04.png	in
11062	a05-048-06-05.png	the
11063	a05-048-06-06.png	Commons
11064	a05-048-07-00.png	last
11065	a05-048-07-01.png	night
11066	a05-048-07-02.png	that
11067	a05-048-07-03.png	he
11068	a05-048-07-04.png	had
11069	a05-048-07-05.png	considered
11070	a05-048-07-06.png	early
11071	a05-048-08-00.png	in
11072	a05-048-08-01.png	the
11073	a05-048-08-02.png	Parliamentary
11074	a05-048-08-03.png	recess
11075	a05-048-08-04.png	whether
11076	a05-048-08-05.png	to
11077	a05-048-09-00.png	mobilise
11078	a05-048-09-01.png	reserves
11079	a05-048-09-02.png	necessary
11080	a05-048-09-03.png	to
11081	a05-048-09-04.png	bring
11082	a05-048-09-05.png	the
11083	a05-048-10-00.png	British
11084	a05-048-10-01.png	Army
11085	a05-048-10-02.png	of
11086	a05-048-10-03.png	the
11087	a05-048-10-04.png	Rhine
11088	a05-048-10-05.png	on
11089	a05-048-10-06.png	to
11090	a05-048-10-07.png	a
11091	a05-048-10-08.png	war
11092	a05-048-10-09.png	footing
11093	a05-048-10-10.png	.
11094	a05-053-00-00.png	He
11095	a05-053-00-01.png	decided
11096	a05-053-00-02.png	that
11097	a05-053-00-03.png	it
11098	a05-053-00-04.png	would
11099	a05-053-00-05.png	be
11100	a05-053-00-06.png	a
11101	a05-053-00-07.png	great
11102	a05-053-00-08.png	error
11103	a05-053-01-00.png	to
11104	a05-053-01-01.png	do
11105	a05-053-01-02.png	so
11106	a05-053-01-03.png	and
11107	a05-053-01-04.png	to
11108	a05-053-01-05.png	recall
11109	a05-053-01-06.png	Parliament
11110	a05-053-01-07.png	.
11111	a05-053-01-08.png	But
11112	a05-053-02-00.png	there
11113	a05-053-02-01.png	would
11114	a05-053-02-02.png	be
11115	a05-053-02-03.png	no
11116	a05-053-02-04.png	hesitation
11117	a05-053-02-05.png	in
11118	a05-053-02-06.png	mobilising
11119	a05-053-03-00.png	if
11120	a05-053-03-01.png	a
11121	a05-053-03-02.png	further
11122	a05-053-03-03.png	deterioration
11123	a05-053-03-04.png	in
11124	a05-053-03-05.png	the
11125	a05-053-03-06.png	situation
11126	a05-053-04-00.png	warranted
11127	a05-053-04-01.png	such
11128	a05-053-04-02.png	a
11129	a05-053-04-03.png	step
11130	a05-053-04-04.png	.
11131	a05-053-04-05.png	It
11132	a05-053-04-06.png	would
11133	a05-053-04-07.png	have
11134	a05-053-04-08.png	to
11135	a05-053-04-09.png	be
11136	a05-053-05-00.png	accompanied
11137	a05-053-05-01.png	by
11138	a05-053-05-02.png	other
11139	a05-053-05-03.png	measures
11140	a05-053-05-04.png	of
11141	a05-053-05-05.png	a
11142	a05-053-05-06.png	military
11143	a05-053-05-07.png	,
11144	a05-053-06-00.png	economic
11145	a05-053-06-01.png	and
11146	a05-053-06-02.png	political
11147	a05-053-06-03.png	kind
11148	a05-053-06-04.png	.
11149	a05-053-06-05.png	Mr.
11150	a05-053-06-06.png	Macmillan
11151	a05-053-06-07.png	,
11152	a05-053-07-00.png	who
11153	a05-053-07-01.png	was
11154	a05-053-07-02.png	winding
11155	a05-053-07-03.png	up
11156	a05-053-07-04.png	the
11157	a05-053-07-05.png	foreign
11158	a05-053-07-06.png	affairs
11159	a05-053-08-00.png	debate
11160	a05-053-08-01.png	,
11161	a05-053-08-02.png	said
11162	a05-053-08-03.png	the
11163	a05-053-08-04.png	Government
11164	a05-053-08-05.png	could
11165	a05-053-08-06.png	not
11166	a05-053-09-00.png	be
11167	a05-053-09-01.png	party
11168	a05-053-09-02.png	to
11169	a05-053-09-03.png	accepting
11170	a05-053-09-04.png	as
11171	a05-053-09-05.png	a
11172	a05-053-09-06.png	matter
11173	a05-053-09-07.png	of
11174	a05-053-10-00.png	principle
11175	a05-053-10-01.png	the
11176	a05-053-10-02.png	imposed
11177	a05-053-10-03.png	division
11178	a05-053-10-04.png	of
11179	a05-053-10-05.png	Germany
11180	a05-053-10-06.png	.
11181	a05-058-00-00.png	""""
11182	a05-058-00-01.png	We
11183	a05-058-00-02.png	must
11184	a05-058-00-03.png	not
11185	a05-058-00-04.png	be
11186	a05-058-00-05.png	rattled
11187	a05-058-00-06.png	into
11188	a05-058-00-07.png	surrender
11189	a05-058-00-08.png	,
11190	a05-058-01-00.png	but
11191	a05-058-01-01.png	we
11192	a05-058-01-02.png	must
11193	a05-058-01-03.png	not
11194	a05-058-01-04.png	-
11195	a05-058-01-05.png	and
11196	a05-058-01-06.png	I
11197	a05-058-01-07.png	am
11198	a05-058-01-08.png	not
11199	a05-058-01-09.png	-
11200	a05-058-01-10.png	be
11201	a05-058-02-00.png	afraid
11202	a05-058-02-01.png	of
11203	a05-058-02-02.png	negotiation
11204	a05-058-02-03.png	.
11205	a05-058-02-04.png	""""
11206	a05-058-02-05.png	Mr.
11207	a05-058-02-06.png	Godber
11208	a05-058-02-07.png	,
11209	a05-058-03-00.png	Minister
11210	a05-058-03-01.png	of
11211	a05-058-03-02.png	State
11212	a05-058-03-03.png	,
11213	a05-058-03-04.png	Foreign
11214	a05-058-03-05.png	Office
11215	a05-058-03-06.png	,
11216	a05-058-03-07.png	said
11217	a05-058-04-00.png	earlier
11218	a05-058-04-01.png	that
11219	a05-058-04-02.png	the
11220	a05-058-04-03.png	Government
11221	a05-058-04-04.png	had
11222	a05-058-04-05.png	asked
11223	a05-058-05-00.png	the
11224	a05-058-05-01.png	Medical
11225	a05-058-05-02.png	Research
11226	a05-058-05-03.png	Council
11227	a05-058-05-04.png	to
11228	a05-058-05-05.png	reassess
11229	a05-058-06-00.png	the
11230	a05-058-06-01.png	fall-out
11231	a05-058-06-02.png	position
11232	a05-058-06-03.png	in
11233	a05-058-06-04.png	view
11234	a05-058-06-05.png	of
11235	a05-058-06-06.png	the
11236	a05-058-06-07.png	Russian
11237	a05-058-07-00.png	tests
11238	a05-058-07-01.png	.
11239	a05-058-07-02.png	The
11240	a05-058-07-03.png	Council's
11241	a05-058-07-04.png	findings
11242	a05-058-07-05.png	would
11243	a05-058-07-06.png	be
11244	a05-062-00-00.png	With
11245	a05-062-00-01.png	a
11246	a05-062-00-02.png	vigour
11247	a05-062-00-03.png	and
11248	a05-062-00-04.png	authority
11249	a05-062-00-05.png	which
11250	a05-062-00-06.png	delighted
11251	a05-062-01-00.png	old
11252	a05-062-01-01.png	Parliamentary
11253	a05-062-01-02.png	friends
11254	a05-062-01-03.png	and
11255	a05-062-01-04.png	foes
11256	a05-062-01-05.png	alike
11257	a05-062-01-06.png	,
11258	a05-062-02-00.png	the
11259	a05-062-02-01.png	Earl
11260	a05-062-02-02.png	of
11261	a05-062-02-03.png	Avon
11262	a05-062-02-04.png	,
11263	a05-062-02-05.png	the
11264	a05-062-02-06.png	former
11265	a05-062-02-07.png	Sir
11266	a05-062-02-08.png	Anthony
11267	a05-062-03-00.png	Eden
11268	a05-062-03-01.png	,
11269	a05-062-03-02.png	in
11270	a05-062-03-03.png	his
11271	a05-062-03-04.png	maiden
11272	a05-062-03-05.png	speech
11273	a05-062-03-06.png	in
11274	a05-062-03-07.png	the
11275	a05-062-03-08.png	House
11276	a05-062-04-00.png	of
11277	a05-062-04-01.png	Lords
11278	a05-062-04-02.png	last
11279	a05-062-04-03.png	night
11280	a05-062-04-04.png	,
11281	a05-062-04-05.png	gave
11282	a05-062-04-06.png	a
11283	a05-062-04-07.png	warning
11284	a05-062-05-00.png	that
11285	a05-062-05-01.png	#
11286	a05-062-05-02.png	appeasement
11287	a05-062-05-03.png	over
11288	a05-062-05-04.png	Berlin
11289	a05-062-05-05.png	could
11290	a05-062-06-00.png	only
11291	a05-062-06-01.png	lead
11292	a05-062-06-02.png	to
11293	a05-062-06-03.png	war
11294	a05-062-06-04.png	.
11295	a05-062-06-05.png	To
11296	a05-062-06-06.png	stand
11297	a05-062-06-07.png	firm
11298	a05-062-06-08.png	,
11299	a05-062-06-09.png	he
11300	a05-062-07-00.png	declared
11301	a05-062-07-01.png	,
11302	a05-062-07-02.png	was
11303	a05-062-07-03.png	not
11304	a05-062-07-04.png	to
11305	a05-062-07-05.png	invite
11306	a05-062-07-06.png	war
11307	a05-062-07-07.png	,
11308	a05-062-07-08.png	but
11309	a05-062-08-00.png	the
11310	a05-062-08-01.png	surest
11311	a05-062-08-02.png	way
11312	a05-062-08-03.png	to
11313	a05-062-08-04.png	avert
11314	a05-062-08-05.png	it
11315	a05-062-08-06.png	.
11316	a05-069-00-00.png	It
11317	a05-069-00-01.png	was
11318	a05-069-00-02.png	the
11319	a05-069-00-03.png	end
11320	a05-069-00-04.png	of
11321	a05-069-00-05.png	a
11322	a05-069-00-06.png	rather
11323	a05-069-00-07.png	curious
11324	a05-069-01-00.png	speech
11325	a05-069-01-01.png	in
11326	a05-069-01-02.png	which
11327	a05-069-01-03.png	Mr.
11328	a05-069-01-04.png	Macmillan
11329	a05-069-01-05.png	wound
11330	a05-069-01-06.png	up
11331	a05-069-02-00.png	the
11332	a05-069-02-01.png	two-day
11333	a05-069-02-02.png	debate
11334	a05-069-02-03.png	on
11335	a05-069-02-04.png	foreign
11336	a05-069-02-05.png	affairs
11337	a05-069-02-06.png	.
11338	a05-069-03-00.png	He
11339	a05-069-03-01.png	began
11340	a05-069-03-02.png	in
11341	a05-069-03-03.png	a
11342	a05-069-03-04.png	low
11343	a05-069-03-05.png	,
11344	a05-069-03-06.png	almost
11345	a05-069-03-07.png	chatty
11346	a05-069-03-08.png	mono-
11347	a05-069-04-00.png	tone
11348	a05-069-04-01.png	,
11349	a05-069-04-02.png	and
11350	a05-069-04-03.png	his
11351	a05-069-04-04.png	voice
11352	a05-069-04-05.png	never
11353	a05-069-04-06.png	rose
11354	a05-069-04-07.png	to
11355	a05-069-04-08.png	any
11356	a05-069-05-00.png	accent
11357	a05-069-05-01.png	of
11358	a05-069-05-02.png	urgency
11359	a05-069-05-03.png	.
11360	a05-069-05-04.png	He
11361	a05-069-05-05.png	passed
11362	a05-069-05-06.png	in
11363	a05-069-05-07.png	rapid
11364	a05-069-06-00.png	review
11365	a05-069-06-01.png	the
11366	a05-069-06-02.png	United
11367	a05-069-06-03.png	Nations
11368	a05-069-06-04.png	Secretariat
11369	a05-069-06-05.png	;
11370	a05-069-07-00.png	nuclear
11371	a05-069-07-01.png	tests
11372	a05-069-07-02.png	;
11373	a05-069-07-03.png	the
11374	a05-069-07-04.png	canard
11375	a05-069-07-05.png	about
11376	a05-069-07-06.png	British
11377	a05-069-08-00.png	interference
11378	a05-069-08-01.png	with
11379	a05-069-08-02.png	the
11380	a05-069-08-03.png	United
11381	a05-069-08-04.png	Nations
11382	a05-069-09-00.png	in
11383	a05-069-09-01.png	the
11384	a05-069-09-02.png	Congo
11385	a05-069-09-03.png	;
11386	a05-069-09-04.png	Kuwait
11387	a05-069-09-05.png	;
11388	a05-069-09-06.png	and
11389	a05-069-09-07.png	South-East
11390	a05-073-00-00.png	He
11391	a05-073-00-01.png	spent
11392	a05-073-00-02.png	most
11393	a05-073-00-03.png	of
11394	a05-073-00-04.png	his
11395	a05-073-00-05.png	short
11396	a05-073-00-06.png	half-hour
11397	a05-073-00-07.png	on
11398	a05-073-01-00.png	Berlin
11399	a05-073-01-01.png	.
11400	a05-073-01-02.png	He
11401	a05-073-01-03.png	deplored
11402	a05-073-01-04.png	the
11403	a05-073-01-05.png	possibility
11404	a05-073-01-06.png	of
11405	a05-073-02-00.png	some
11406	a05-073-02-01.png	""""
11407	a05-073-02-02.png	new
11408	a05-073-02-03.png	myth
11409	a05-073-02-04.png	""""
11410	a05-073-02-05.png	about
11411	a05-073-02-06.png	betrayal
11412	a05-073-02-07.png	of
11413	a05-073-02-08.png	Germany
11414	a05-073-03-00.png	by
11415	a05-073-03-01.png	the
11416	a05-073-03-02.png	Allies
11417	a05-073-03-03.png	.
11418	a05-073-03-04.png	""""
11419	a05-073-03-05.png	We
11420	a05-073-03-06.png	do
11421	a05-073-03-07.png	not
11422	a05-073-03-08.png	,
11423	a05-073-03-09.png	""""
11424	a05-073-03-10.png	he
11425	a05-073-03-11.png	said
11426	a05-073-03-12.png	,
11427	a05-073-03-13.png	""""
11428	a05-073-03-14.png	really
11429	a05-073-04-00.png	know
11430	a05-073-04-01.png	what
11431	a05-073-04-02.png	the
11432	a05-073-04-03.png	Russians
11433	a05-073-04-04.png	want
11434	a05-073-04-05.png	.
11435	a05-073-04-06.png	""""
11436	a05-073-04-07.png	But
11437	a05-073-04-08.png	he
11438	a05-073-04-09.png	was
11439	a05-073-05-00.png	certain
11440	a05-073-05-01.png	that
11441	a05-073-05-02.png	they
11442	a05-073-05-03.png	wanted
11443	a05-073-05-04.png	to
11444	a05-073-05-05.png	establish
11445	a05-073-05-06.png	a
11446	a05-073-06-00.png	final
11447	a05-073-06-01.png	and
11448	a05-073-06-02.png	irrevocable
11449	a05-073-06-03.png	division
11450	a05-073-06-04.png	of
11451	a05-073-06-05.png	Germany
11452	a05-073-06-06.png	.
11453	a05-073-07-00.png	Britain
11454	a05-073-07-01.png	could
11455	a05-073-07-02.png	not
11456	a05-073-07-03.png	be
11457	a05-073-07-04.png	a
11458	a05-073-07-05.png	party
11459	a05-073-07-06.png	to
11460	a05-073-07-07.png	an
11461	a05-073-07-08.png	imposed
11462	a05-073-08-00.png	division
11463	a05-073-08-01.png	.
11464	a05-073-08-02.png	But
11465	a05-073-08-03.png	negotiation
11466	a05-073-08-04.png	,
11467	a05-073-08-05.png	as
11468	a05-073-08-06.png	the
11469	a05-073-08-07.png	debate
11470	a05-073-08-08.png	had
11471	a05-073-09-00.png	shown
11472	a05-073-09-01.png	,
11473	a05-073-09-02.png	could
11474	a05-073-09-03.png	be
11475	a05-073-09-04.png	undertaken
11476	a05-073-09-05.png	on
11477	a05-073-09-06.png	a
11478	a05-073-09-07.png	variety
11479	a05-080-00-00.png	Mr.
11480	a05-080-00-01.png	Macmillan
11481	a05-080-00-02.png	explained
11482	a05-080-00-03.png	that
11483	a05-080-00-04.png	he
11484	a05-080-00-05.png	had
11485	a05-080-00-06.png	deliber-
11486	a05-080-01-00.png	ately
11487	a05-080-01-01.png	refrained
11488	a05-080-01-02.png	during
11489	a05-080-01-03.png	the
11490	a05-080-01-04.png	summer
11491	a05-080-01-05.png	from
11492	a05-080-02-00.png	recalling
11493	a05-080-02-01.png	Parliament
11494	a05-080-02-02.png	or
11495	a05-080-02-03.png	ordering
11496	a05-080-02-04.png	mobilisation
11497	a05-080-03-00.png	by
11498	a05-080-03-01.png	proclamation
11499	a05-080-03-02.png	,
11500	a05-080-03-03.png	such
11501	a05-080-03-04.png	as
11502	a05-080-03-05.png	would
11503	a05-080-03-06.png	be
11504	a05-080-04-00.png	necessary
11505	a05-080-04-01.png	to
11506	a05-080-04-02.png	bring
11507	a05-080-04-03.png	the
11508	a05-080-04-04.png	British
11509	a05-080-04-05.png	Army
11510	a05-080-04-06.png	of
11511	a05-080-04-07.png	the
11512	a05-080-04-08.png	Rhine
11513	a05-080-05-00.png	on
11514	a05-080-05-01.png	to
11515	a05-080-05-02.png	a
11516	a05-080-05-03.png	fully
11517	a05-080-05-04.png	active
11518	a05-080-05-05.png	footing
11519	a05-080-05-06.png	.
11520	a05-080-05-07.png	That
11521	a05-080-06-00.png	would
11522	a05-080-06-01.png	have
11523	a05-080-06-02.png	created
11524	a05-080-06-03.png	a
11525	a05-080-06-04.png	thoroughly
11526	a05-080-06-05.png	unde-
11527	a05-080-07-00.png	sirable
11528	a05-080-07-01.png	atmosphere
11529	a05-080-07-02.png	of
11530	a05-080-07-03.png	panic
11531	a05-080-07-04.png	.
11532	a05-080-07-05.png	He
11533	a05-080-07-06.png	thought
11534	a05-080-08-00.png	that
11535	a05-080-08-01.png	the
11536	a05-080-08-02.png	situation
11537	a05-080-08-03.png	was
11538	a05-080-08-04.png	rather
11539	a05-080-08-05.png	more
11540	a05-084-00-00.png	The
11541	a05-084-00-01.png	Russians
11542	a05-084-00-02.png	now
11543	a05-084-00-03.png	realised
11544	a05-084-00-04.png	its
11545	a05-084-00-05.png	seriousness
11546	a05-084-00-06.png	.
11547	a05-084-00-07.png	The
11548	a05-084-01-00.png	French
11549	a05-084-01-01.png	doubts
11550	a05-084-01-02.png	were
11551	a05-084-01-03.png	more
11552	a05-084-01-04.png	about
11553	a05-084-01-05.png	procedure
11554	a05-084-02-00.png	than
11555	a05-084-02-01.png	about
11556	a05-084-02-02.png	substance
11557	a05-084-02-03.png	.
11558	a05-084-02-04.png	The
11559	a05-084-02-05.png	Prime
11560	a05-084-02-06.png	Minister's
11561	a05-084-03-00.png	attitude
11562	a05-084-03-01.png	of
11563	a05-084-03-02.png	studied
11564	a05-084-03-03.png	calm
11565	a05-084-03-04.png	brought
11566	a05-084-03-05.png	down
11567	a05-084-03-06.png	the
11568	a05-084-04-00.png	temperature
11569	a05-084-04-01.png	of
11570	a05-084-04-02.png	the
11571	a05-084-04-03.png	debate
11572	a05-084-04-04.png	,
11573	a05-084-04-05.png	which
11574	a05-084-04-06.png	never
11575	a05-084-05-00.png	at
11576	a05-084-05-01.png	any
11577	a05-084-05-02.png	time
11578	a05-084-05-03.png	rose
11579	a05-084-05-04.png	to
11580	a05-084-05-05.png	fever
11581	a05-084-05-06.png	pitch
11582	a05-084-05-07.png	,
11583	a05-084-05-08.png	to
11584	a05-084-05-09.png	a
11585	a05-084-06-00.png	remarkable
11586	a05-084-06-01.png	degree
11587	a05-084-06-02.png	of
11588	a05-084-06-03.png	sub-normality
11589	a05-084-06-04.png	.
11590	a05-084-07-00.png	Throughout
11591	a05-084-07-01.png	Mr.
11592	a05-084-07-02.png	Macmillan's
11593	a05-084-07-03.png	speech
11594	a05-084-07-04.png	the
11595	a05-084-07-05.png	Earl
11596	a05-084-08-00.png	of
11597	a05-084-08-01.png	Home
11598	a05-084-08-02.png	,
11599	a05-084-08-03.png	Foreign
11600	a05-084-08-04.png	Secretary
11601	a05-084-08-05.png	,
11602	a05-084-08-06.png	was
11603	a05-084-08-07.png	listening
11604	a05-084-09-00.png	in
11605	a05-084-09-01.png	the
11606	a05-084-09-02.png	Peers'
11607	a05-084-09-03.png	Gallery
11608	a05-084-09-04.png	.
11609	a05-089-00-00.png	The
11610	a05-089-00-01.png	early
11611	a05-089-00-02.png	speakers
11612	a05-089-00-03.png	in
11613	a05-089-00-04.png	the
11614	a05-089-00-05.png	debate
11615	a05-089-00-06.png	each
11616	a05-089-01-00.png	severely
11617	a05-089-01-01.png	rated
11618	a05-089-01-02.png	the
11619	a05-089-01-03.png	speech
11620	a05-089-01-04.png	of
11621	a05-089-01-05.png	his
11622	a05-089-01-06.png	predecessor
11623	a05-089-01-07.png	.
11624	a05-089-02-00.png	These
11625	a05-089-02-01.png	strictures
11626	a05-089-02-02.png	were
11627	a05-089-02-03.png	all
11628	a05-089-02-04.png	too
11629	a05-089-02-05.png	well
11630	a05-089-02-06.png	justified
11631	a05-089-02-07.png	.
11632	a05-089-03-00.png	We
11633	a05-089-03-01.png	started
11634	a05-089-03-02.png	with
11635	a05-089-03-03.png	the
11636	a05-089-03-04.png	plaintive
11637	a05-089-03-05.png	wailings
11638	a05-089-04-00.png	of
11639	a05-089-04-01.png	Mr.
11640	a05-089-04-02.png	Healey
11641	a05-089-04-03.png	,
11642	a05-089-04-04.png	""""
11643	a05-089-04-05.png	Shadow
11644	a05-089-04-06.png	""""
11645	a05-089-04-07.png	Foreign
11646	a05-089-04-08.png	Secretary
11647	a05-089-04-09.png	,
11648	a05-089-05-00.png	described
11649	a05-089-05-01.png	by
11650	a05-089-05-02.png	Mr.
